# Standard model effective degrees of freedom of energy, g_rho(T), and entropy, g_s(T),
# and auxillary functions F_X(T) for transforming the scalar field equation.
# Computed from own fit to results of Saikawa & Shirai '18, JCAP05(2018)035 [arXiv:1803.01038]
# Columns: Log10(T/eV) | g_rho | g_s | F_omega(T) | F_gamma(T) | F_gamma(T(a/a0))
3.5951000e+00 3.3830396e+00 3.9308722e+00 -1.0000080e+00 -9.0641718e-05 2.0000133e+00
3.5973700e+00 3.3830397e+00 3.9308727e+00 -1.0000083e+00 -9.0370604e-05 2.0000136e+00
3.5996400e+00 3.3830398e+00 3.9308732e+00 -1.0000087e+00 -9.0084171e-05 2.0000139e+00
3.6019100e+00 3.3830399e+00 3.9308737e+00 -1.0000090e+00 -8.9782348e-05 2.0000142e+00
3.6041800e+00 3.3830401e+00 3.9308743e+00 -1.0000094e+00 -8.9465070e-05 2.0000145e+00
3.6064500e+00 3.3830402e+00 3.9308749e+00 -1.0000097e+00 -8.9132270e-05 2.0000147e+00
3.6087200e+00 3.3830404e+00 3.9308755e+00 -1.0000100e+00 -8.8783884e-05 2.0000150e+00
3.6109900e+00 3.3830406e+00 3.9308761e+00 -1.0000104e+00 -8.8419849e-05 2.0000153e+00
3.6132600e+00 3.3830408e+00 3.9308768e+00 -1.0000107e+00 -8.8040104e-05 2.0000156e+00
3.6155300e+00 3.3830410e+00 3.9308774e+00 -1.0000110e+00 -8.7644588e-05 2.0000158e+00
3.6178000e+00 3.3830412e+00 3.9308781e+00 -1.0000113e+00 -8.7233244e-05 2.0000161e+00
3.6200700e+00 3.3830415e+00 3.9308788e+00 -1.0000116e+00 -8.6806016e-05 2.0000163e+00
3.6223400e+00 3.3830417e+00 3.9308796e+00 -1.0000120e+00 -8.6362849e-05 2.0000166e+00
3.6246100e+00 3.3830420e+00 3.9308803e+00 -1.0000123e+00 -8.5903691e-05 2.0000168e+00
3.6268800e+00 3.3830423e+00 3.9308811e+00 -1.0000125e+00 -8.5428491e-05 2.0000171e+00
3.6291500e+00 3.3830426e+00 3.9308819e+00 -1.0000128e+00 -8.4937200e-05 2.0000173e+00
3.6314200e+00 3.3830429e+00 3.9308827e+00 -1.0000131e+00 -8.4429772e-05 2.0000175e+00
3.6336900e+00 3.3830432e+00 3.9308835e+00 -1.0000134e+00 -8.3906162e-05 2.0000178e+00
3.6359600e+00 3.3830435e+00 3.9308843e+00 -1.0000137e+00 -8.3366328e-05 2.0000180e+00
3.6382300e+00 3.3830439e+00 3.9308852e+00 -1.0000139e+00 -8.2810229e-05 2.0000182e+00
3.6405000e+00 3.3830442e+00 3.9308860e+00 -1.0000142e+00 -8.2237828e-05 2.0000184e+00
3.6427700e+00 3.3830446e+00 3.9308869e+00 -1.0000145e+00 -8.1649089e-05 2.0000187e+00
3.6450400e+00 3.3830449e+00 3.9308878e+00 -1.0000147e+00 -8.1043980e-05 2.0000189e+00
3.6473100e+00 3.3830453e+00 3.9308887e+00 -1.0000150e+00 -8.0422468e-05 2.0000191e+00
3.6495800e+00 3.3830457e+00 3.9308897e+00 -1.0000152e+00 -7.9784528e-05 2.0000193e+00
3.6518500e+00 3.3830461e+00 3.9308906e+00 -1.0000154e+00 -7.9130131e-05 2.0000195e+00
3.6541200e+00 3.3830465e+00 3.9308916e+00 -1.0000157e+00 -7.8459257e-05 2.0000197e+00
3.6563900e+00 3.3830469e+00 3.9308925e+00 -1.0000159e+00 -7.7771885e-05 2.0000199e+00
3.6586600e+00 3.3830473e+00 3.9308935e+00 -1.0000161e+00 -7.7067998e-05 2.0000201e+00
3.6609300e+00 3.3830478e+00 3.9308945e+00 -1.0000163e+00 -7.6347581e-05 2.0000202e+00
3.6632000e+00 3.3830482e+00 3.9308955e+00 -1.0000165e+00 -7.5610624e-05 2.0000204e+00
3.6654700e+00 3.3830487e+00 3.9308966e+00 -1.0000167e+00 -7.4857117e-05 2.0000206e+00
3.6677400e+00 3.3830491e+00 3.9308976e+00 -1.0000169e+00 -7.4087055e-05 2.0000208e+00
3.6700100e+00 3.3830496e+00 3.9308986e+00 -1.0000171e+00 -7.3300438e-05 2.0000209e+00
3.6722800e+00 3.3830501e+00 3.9308997e+00 -1.0000173e+00 -7.2497265e-05 2.0000211e+00
3.6745500e+00 3.3830505e+00 3.9309008e+00 -1.0000174e+00 -7.1677542e-05 2.0000213e+00
3.6768200e+00 3.3830510e+00 3.9309019e+00 -1.0000176e+00 -7.0841277e-05 2.0000214e+00
3.6790900e+00 3.3830515e+00 3.9309029e+00 -1.0000178e+00 -6.9988480e-05 2.0000216e+00
3.6813600e+00 3.3830520e+00 3.9309040e+00 -1.0000179e+00 -6.9119169e-05 2.0000217e+00
3.6836300e+00 3.3830525e+00 3.9309052e+00 -1.0000181e+00 -6.8233360e-05 2.0000218e+00
3.6859000e+00 3.3830530e+00 3.9309063e+00 -1.0000182e+00 -6.7331077e-05 2.0000220e+00
3.6881700e+00 3.3830535e+00 3.9309074e+00 -1.0000184e+00 -6.6412346e-05 2.0000221e+00
3.6904400e+00 3.3830541e+00 3.9309085e+00 -1.0000185e+00 -6.5477198e-05 2.0000222e+00
3.6927100e+00 3.3830546e+00 3.9309097e+00 -1.0000186e+00 -6.4525666e-05 2.0000224e+00
3.6949800e+00 3.3830551e+00 3.9309108e+00 -1.0000188e+00 -6.3557790e-05 2.0000225e+00
3.6972500e+00 3.3830556e+00 3.9309120e+00 -1.0000189e+00 -6.2573612e-05 2.0000226e+00
